"","name","link"
"722","Health Care","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2019000S13&ciq=ncsl&client_md=760d5c3af617dbf5cad2a7d8830c568f&mode=current_text"
"723","Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2019020H105&ciq=ncsl&client_md=0c27636fc8768b806537ed0a92f065ff&mode=current_text"
"724","Opioid Addiction Advisory Council","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2019000H400&ciq=ncsl&client_md=2b89a1af0d272f23916fdb054fe45c04&mode=current_text"
"725","Health and Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2019010S12&ciq=ncsl&client_md=bc5726ba7b7fb085c6702547e237de0d&mode=current_text"
"726","Opioid Addiction Advisory Council","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MN2019000H400&ciq=ncsl&client_md=2b89a1af0d272f23916fdb054fe45c04&mode=current_text"
"727","Opioid Settlement Fund Advisory Council","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MS2025000S2767&ciq=ncsl&client_md=69f20de08cf4a9d6d3b4f71e9c66f730&mode=current_text"
"728","Opioid Addiction Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MO2022000H2162&ciq=ncsl&client_md=2a28a22a3e4067f0aebda1b4c23cbed8&mode=current_text"
"729","Department Of Health and Senior Services Programs","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MO2022000H2331&ciq=ncsl&client_md=139780bfe38bacd325be18d74f794e97&mode=current_text"
"730","Appropriation Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MO2022000H3009&ciq=ncsl&client_md=6c26a638b005908fe734e6e2e229e851&mode=current_text"
"731","Appropriations Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MO2020000H2011&ciq=ncsl&client_md=dfac6671699e3182200335c6a7dc0c14&mode=current_text"
"732","Appropriations Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MO2020000H2012&ciq=ncsl&client_md=744b19095f994fcb6cbbf7642f83a635&mode=current_text"
"733","HealthNet Benefits for Foster Care","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MO2019000S514&ciq=ncsl&client_md=c951fc99603f00580dde54a23956bfb6&mode=current_text"
"734","Recovery Residences","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MT2023000S94&ciq=ncsl&client_md=4ef1c1697a86f3cb5332396f7ef488fc&mode=current_text"
"735","Board of Behavioral Health","http://custom.statenet.com/public/resources.cgi?id=ID:bill:MT2023000H137&ciq=ncsl&client_md=f4e5009289ff3721ef6fe9ce3bc36781&mode=current_text"
"736","Appropriation Supplement","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NE2023000LA1355&ciq=ncsl&client_md=86a25328d97784f589e880a818a4114b&mode=current_text"
"737","Appropriation Changes","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NE2021000L1011&ciq=ncsl&client_md=8afcb34ea888b2426cbd3ccc7566f324&mode=current_text"
"738","Opioid Prevention and Treatment Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NE2019000L1124&ciq=ncsl&client_md=7aa1fc4a3fb34b2bc891acd8a778aeb1&mode=current_text"
"739","Substance Use Disorders","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NV2025000A19&ciq=ncsl&client_md=1bc2e63f1ed6d12f0a48e9b4cadd9ab9&mode=current_text"
"740","Medicaid","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NV2025000S300&ciq=ncsl&client_md=22071607787d03c7feeb49fa9b07cca5&mode=current_text"
"741","Substance Use Disorder Working Group","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NV2021000A374&ciq=ncsl&client_md=e52b6155a3c4b4cd2782ff9e8dbc0797&mode=current_text"
"742","Harm Reduction and Substance Misuse","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NH2025000H73&ciq=ncsl&client_md=bd8fc12985ef79e2004a3cdb0a09f3b6&mode=current_text"
"743","Opioid Abatement Advisory Commission","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NH2023000S32&ciq=ncsl&client_md=433a43c100d018cefeade8e37751e6c0&mode=current_text"
"744","Prescribing Opioids Via Telehealth Medicine","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NH2023000H500&ciq=ncsl&client_md=9a62c1769034d67b6e6fe8f3158a8e58&mode=current_text"
"745","County Departments of Corrections","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NH2023000S508&ciq=ncsl&client_md=c75c4242edc2b10819c7785385645b7f&mode=current_text"
"746","Duties of the Opioid Abatement Advisory Commission","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NH2023000H1318&ciq=ncsl&client_md=3b71034d7e1ba29f6599d0296b5ea233&mode=current_text"
"747","Prescribing Opioids Via Telehealth Medicine","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NH2023000H500&ciq=ncsl&client_md=9a62c1769034d67b6e6fe8f3158a8e58&mode=current_text"
"748","Omnibus Legislation on Health and Human Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NH2021000S149&ciq=ncsl&client_md=fcd4a468bc394d56ee3cf9b3b75aef35&mode=current_text"
"749","Mental Health Counseling Compact","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NH2021000S397&ciq=ncsl&client_md=0c5533056dddee83f2219014f0c630f3&mode=current_text"
"750","Telemedicine Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NH2019000H1623&ciq=ncsl&client_md=c8e8fb179ef3d0f654d3e376aa6d74bd&mode=current_text"
"751","Opioid Recovery and Remediation Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2022000S783&ciq=ncsl&client_md=fc7d514ea4a4c2252ce3f198f501d349&mode=current_text"
"752","Behavioral and Mental Health Care Providers","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2022000A4755&ciq=ncsl&client_md=31c8589e9a3ef3641913d9356ae96b07&mode=current_text"
"753","Appropriations Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2020000A3&ciq=ncsl&client_md=0308fc19561b6ac71008fc5e147d88e9&mode=current_text"
"754","Coronavirus Health Insurance and Medicaid Coverage","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2020000A3843&ciq=ncsl&client_md=e877e40cd56f0cdc3ff67c12459faa58&mode=current_text"
"755","Appropriations Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NJ2020000A3&ciq=ncsl&client_md=0308fc19561b6ac71008fc5e147d88e9&mode=current_text"
"756","Health Insurance Mental Health Coverage","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NM2023000S273&ciq=ncsl&client_md=45a1b4baa4f32b530111de5c6410df65&mode=current_text"
"757","County Detention Facility Treatment Programs","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NM2023000S425&ciq=ncsl&client_md=dfb36b8aa772904b408e71690f4faf81&mode=current_text"
"758","State Operations Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S4000&ciq=ncsl&client_md=95463b0cece54fd9ade3076c4cfe8376&mode=current_text"
"759","Health and Mental Hygiene Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S4007&ciq=ncsl&client_md=34eacb45e3eeba6eeafc8d282e2dd683&mode=current_text"
"760","Health and Mental Hygiene Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S8307&ciq=ncsl&client_md=9f60c834d25bdd4a5d2aba2b08c10931&mode=current_text"
"761","State Operations Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S4000&ciq=ncsl&client_md=95463b0cece54fd9ade3076c4cfe8376&mode=current_text"
"762","Health and Mental Hygiene Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2023000S4007&ciq=ncsl&client_md=34eacb45e3eeba6eeafc8d282e2dd683&mode=current_text"
"763","Medication Assisted Treatment for Inmates","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2021000S1795&ciq=ncsl&client_md=8b7c4bb2a01c822ca76f4f78e1250529&mode=current_text"
"764","Medication Assisted Treatment for Substance Abuse","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2021000A2030&ciq=ncsl&client_md=03f8928a1a7687a524bbf0105d2afaf4&mode=current_text"
"765","Health and Mental Hygiene Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2021000S2507&ciq=ncsl&client_md=0654e729c6976f33ecadcde6c44afd23&mode=current_text"
"766","Funds Received By the State Relating to Opioids","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2021000S7194&ciq=ncsl&client_md=4273a85c9356fe96cb5532f76662fba9&mode=current_text"
"767","Office of Addiction Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2021000S7703&ciq=ncsl&client_md=8cba08572d85a36fd41d6453c9538e38&mode=current_text"
"768","Opioid Settlement Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2021000S7870&ciq=ncsl&client_md=78efb3a4fa4b94f98d2eb08dc0da34b0&mode=current_text"
"769","Aid to Localities Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NY2019000S7503&ciq=ncsl&client_md=9b74a67816506d5205c55cf97b08fdf0&mode=current_text"
"770","Medicaid Substance Use Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2025000H546&ciq=ncsl&client_md=0e4bcfcd2b8bf42ecf1499cf106dfe01&mode=current_text"
"771","Stop Addiction Fraud Ethics Act","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2023000H415&ciq=ncsl&client_md=7a944ea614efbedf84eb8aac35a366cf&mode=current_text"
"772","Current Operations Appropriations Act of 2022","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2021000H103&ciq=ncsl&client_md=bb2c55884dc969b8054a83d3280b3148&mode=current_text"
"773","Base Budget Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2021000S105&ciq=ncsl&client_md=8e9da2bca5c6dae9470eabd405c47825&mode=current_text"
"774","University of North Carolina","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2021000H243&ciq=ncsl&client_md=70788a9139e5b28f25da683834f0cc04&mode=current_text"
"775","Medicaid Administration","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2021000S594&ciq=ncsl&client_md=83b93882b44de27ab59c0b4ef7a91a1a&mode=current_text"
"776","Medicaid Administration","http://custom.statenet.com/public/resources.cgi?id=ID:bill:NC2021000S594&ciq=ncsl&client_md=83b93882b44de27ab59c0b4ef7a91a1a&mode=current_text"
"777","Defraying Expenses","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ND2025000H1012&ciq=ncsl&client_md=bb975d8868289788d7c7a9884e6e76c8&mode=current_text"
"778","Certified Community Behavioral Health Clinics","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ND2025000S2113&ciq=ncsl&client_md=4cd77f76930601e59c2b56220343bf1c&mode=current_text"
"779","Prior Authorization for Health Insurance","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ND2025000S2280&ciq=ncsl&client_md=5aa5f1f5fd8e19728b662bf5f3ed61b2&mode=current_text"
"780","Opioid Settlement Fund","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ND2023000H1447&ciq=ncsl&client_md=f926b3439bebc544fd88adb07e703b4f&mode=current_text"
"781","Attorney General Expenses","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ND2021000H1003&ciq=ncsl&client_md=2badbd0712dbcd79b40ed34442b445bf&mode=current_text"
"782","Childrens Emotional Treatment Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ND2019000H1105&ciq=ncsl&client_md=1176c2460cd82a61b6afdf53fdec7390&mode=current_text"
"783","Telemedicine Practice","http://custom.statenet.com/public/resources.cgi?id=ID:bill:ND2019000S2094&ciq=ncsl&client_md=62d3d7318adfe078f1a7f109a2e41bf0&mode=current_text"
"784","Alcohol Drug Addiction and Mental Health Service","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OH2025000S138&ciq=ncsl&client_md=2b2b631cf8b8e8eaa642933bea7f341f&mode=current_text"
"785","Emergency Prescription Refills","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OH2021000H37&ciq=ncsl&client_md=988b903ab9b92277bfd0ef983e661d4b&mode=current_text"
"786","Biennium Operation Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OH2021000H110&ciq=ncsl&client_md=c2556e3035b5990d1b46e25c35669099&mode=current_text"
"787","Health Insurance","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000H1808&ciq=ncsl&client_md=1c461cd5d7bb7444e017b2fc181321ba&mode=current_text"
"788","Controlled Dangerous Substances","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2023000S665&ciq=ncsl&client_md=f4ed85e2a229a5a5f4303462744a45c9&mode=current_text"
"789","Opioid Substitution Treatment Programs","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2023000H2686&ciq=ncsl&client_md=238a855bf2697760694409fc3c37be1f&mode=current_text"
"790","Controlled Dangerous Substances","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2023000S665&ciq=ncsl&client_md=f4ed85e2a229a5a5f4303462744a45c9&mode=current_text"
"791","Opioid Substitution Treatment Programs","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2023000H2686&ciq=ncsl&client_md=238a855bf2697760694409fc3c37be1f&mode=current_text"
"792","Telemedicine","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2021000S673&ciq=ncsl&client_md=16a82fb660a4d87d2e6c695654cf42e7&mode=current_text"
"793","Department of Mental Health and Substance Abuse Service","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2021000S1047&ciq=ncsl&client_md=92f8529d2dd55291c3e99c508943bbe5&mode=current_text"
"794","Department of Mental Health and Substance Abuse Funds","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2021000S1048&ciq=ncsl&client_md=ac9c226d6e1957690d3e73c2d1944c80&mode=current_text"
"795","Mental Health","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2021000H4227&ciq=ncsl&client_md=b2bdfcb9052e53f877e2dba9a69861c0&mode=current_text"
"796","Telemedicine","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2021000S673&ciq=ncsl&client_md=16a82fb660a4d87d2e6c695654cf42e7&mode=current_text"
"797","Mental Health and Substance Abuse Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2019000H1280&ciq=ncsl&client_md=90a91120162d3b05dab183a490bb5c60&mode=current_text"
"798","Mental Health and Substance Abuse Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2019000H1280&ciq=ncsl&client_md=90a91120162d3b05dab183a490bb5c60&mode=current_text"
"799","Funding for Substance Use Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2025000S610&ciq=ncsl&client_md=519e69d50a66e8a17cc855e47ad62560&mode=current_text"
"800","Oregon Health Authority","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2022000H4004&ciq=ncsl&client_md=e4f54ab20a5a34db22b0d8ca08b5ea19&mode=current_text"
"801","Alcohol and Drug Policy Commission","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2022000H4098&ciq=ncsl&client_md=a95d6f36f124d841cdbde095b7657141&mode=current_text"
"802","Chronic Illness Substance Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OR2019000H2257&ciq=ncsl&client_md=46b43077b9d71a99d1c9e3304ab94c29&mode=current_text"
"803","Department of Drug and Alcohol Programs","http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2021000H220&ciq=ncsl&client_md=7604f6c0684fecde9e8186b517355467&mode=current_text"
"804","Insurance Company Law Amendments","http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2021000S225&ciq=ncsl&client_md=67ccbaed69b6d8de6e31f7691e1598a0&mode=current_text"
"805","Opioid Abuse Task Force","http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2021000H253&ciq=ncsl&client_md=2806ebd339739648531b61749b585608&mode=current_text"
"806","Finances Of the State Government","http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2021000H1348&ciq=ncsl&client_md=7c57d95a5138d3470483e1a3d918eb9c&mode=current_text"
"807","Commonwealth Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2021000H1421&ciq=ncsl&client_md=95ec0111dd7ad8ff5c150ecdb6d7d8fa&mode=current_text"
"808","Investment of Moneys","http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2019000S712&ciq=ncsl&client_md=6de4d47ff6c679aaa5b44b112a1767fc&mode=current_text"
"809","Capital Budget","http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2019000S905&ciq=ncsl&client_md=d5ee85e72418c2e3e5df637240ff1bb4&mode=current_text"
"810","Investment of Moneys","http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2019000S712&ciq=ncsl&client_md=6de4d47ff6c679aaa5b44b112a1767fc&mode=current_text"
"811","Comprehensive Discharge Planning","http://custom.statenet.com/public/resources.cgi?id=ID:bill:RI2019000S139&ciq=ncsl&client_md=660632403f4d066c3322b19a56a92fcf&mode=current_text"
"812","Health and Safety Comprehensive Discharge Planning","http://custom.statenet.com/public/resources.cgi?id=ID:bill:RI2019000H5383&ciq=ncsl&client_md=6337be84c6971e080d3c338fe8c62f18&mode=current_text"
"813","Revised Fiscal Year Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:RI2019000H7170&ciq=ncsl&client_md=0fbcde63fae1d1eb2a112773338dd10d&mode=current_text"
"814","Comprehensive Discharge Planning","http://custom.statenet.com/public/resources.cgi?id=ID:bill:RI2019000S139&ciq=ncsl&client_md=660632403f4d066c3322b19a56a92fcf&mode=current_text"
"815","Health and Safety Comprehensive Discharge Planning","http://custom.statenet.com/public/resources.cgi?id=ID:bill:RI2019000H5383&ciq=ncsl&client_md=6337be84c6971e080d3c338fe8c62f18&mode=current_text"
"816","Social Worker Regulation Exemption","http://custom.statenet.com/public/resources.cgi?id=ID:bill:SC2021000S1179&ciq=ncsl&client_md=e98f31f9d38bae53c4c3c6b1d8d533d6&mode=current_text"
"817","Opioid Abatement Council","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000S63&ciq=ncsl&client_md=046bf6bbd8d6977b5aff31cc18f86d41&mode=current_text"
"818","Hospitals and Health Care Facilities","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000S858&ciq=ncsl&client_md=2bb0d91772ae147477ed7b231caa07d9&mode=current_text"
"819","Opioid Abatement Council","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000S63&ciq=ncsl&client_md=046bf6bbd8d6977b5aff31cc18f86d41&mode=current_text"
"820","Hospitals and Health Care Facilities","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000S858&ciq=ncsl&client_md=2bb0d91772ae147477ed7b231caa07d9&mode=current_text"
"821","Drug and Alcohol Rehabilitation","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2021000H215&ciq=ncsl&client_md=c84b5f0077fd2fb8ec82b70e290576f6&mode=current_text"
"822","Opioid Crisis","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2021000H1132&ciq=ncsl&client_md=647cd79dd4372c60cb3c599ea2b7ab4d&mode=current_text"
"823","Controlled Substances","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2021000S2240&ciq=ncsl&client_md=ccd8bd9b1f602ccb757c6be007605a68&mode=current_text"
"824","Department of Mental Health Substance Abuse Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2021000H2376&ciq=ncsl&client_md=5d4b79fd665f46f5c3a0d68d1a0a8b41&mode=current_text"
"825","Drug and Alcohol Rehabilitation","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2021000H215&ciq=ncsl&client_md=c84b5f0077fd2fb8ec82b70e290576f6&mode=current_text"
"826","Opioid Crisis","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2021000H1132&ciq=ncsl&client_md=647cd79dd4372c60cb3c599ea2b7ab4d&mode=current_text"
"827","Insurance Prior Authorization Requirements","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2019000SJR181&ciq=ncsl&client_md=5d5a471741e9d638420fc762b92b39d2&mode=current_text"
"828","Recognition Memorials","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2019000HJR399&ciq=ncsl&client_md=9b52d5ee554acb83267ed88100f00590&mode=current_text"
"829","Insurance Prior Authorization Requirements","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2019000SJR181&ciq=ncsl&client_md=5d5a471741e9d638420fc762b92b39d2&mode=current_text"
"830","Recognition Memorials","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2019000HJR399&ciq=ncsl&client_md=9b52d5ee554acb83267ed88100f00590&mode=current_text"
"831","Improving Health Outcomes","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2023000H1575&ciq=ncsl&client_md=18dad866b23a3e5c37d059477af6e9b2&mode=current_text"
"832","Creation of the Opioid Abatement Account","http://custom.statenet.com/public/resources.cgi?id=ID:bill:TX2021000S1827&ciq=ncsl&client_md=3b987bdd5a5512a98da111347907d785&mode=current_text"
"833","Medication Assisted Treatment Amendments","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2025000S65&ciq=ncsl&client_md=b5bf72e40dc6d97304633d8dfc65199b&mode=current_text"
"834","Substance Use Disorder Screenings","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2025000S115&ciq=ncsl&client_md=888818a320a9f1b43a1954147abd48fd&mode=current_text"
"835","Substance Use Treatment and Enforcement Amendments","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2025000H199&ciq=ncsl&client_md=ed3d9db61ebc8fc958571f0dccbec02b&mode=current_text"
"836","Pharmacy Practices","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2025000S312&ciq=ncsl&client_md=e9aedd6387cfb3050a8db65d3f6532ab&mode=current_text"
"837","Behavioral Health Crisis Response Commission","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2023000H66&ciq=ncsl&client_md=21603e7c12b5f4afc6e73fcf49713c1b&mode=current_text"
"838","Inmate Treatment","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2023000H111&ciq=ncsl&client_md=f4e73bcf1c82708ee3f1d06986eab57b&mode=current_text"
"839","Conviction Reduction Amendments","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2023000H174&ciq=ncsl&client_md=d89473fe36d4fdb5be91b792f2fa3fbe&mode=current_text"
"840","Pharmaceutical Amendments","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2023000S193&ciq=ncsl&client_md=2d4cefb41b54cfeb46180e408418ca28&mode=current_text"
"841","Employment Screening Requirements","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2023000H468&ciq=ncsl&client_md=741844bccd6920091f4eb6322091705d&mode=current_text"
"842","Current Fiscal Year Supplemental Appropriations","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2022000S3&ciq=ncsl&client_md=95e48c970fecd71fed7ffb28e84f26f9&mode=current_text"
"843","Behavioral Health Services","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2022000S41&ciq=ncsl&client_md=f0080f19df3402116f053e1d387964f2&mode=current_text"
"844","Pharmacy Practice","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2021000S177&ciq=ncsl&client_md=0034368b02fd3f6d3cce7660cbf4aac4&mode=current_text"
"845","Substance Abuse Disorder Health Program","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2020000H285&ciq=ncsl&client_md=982f193e8865ffb0d67b982533f60a2b&mode=current_text"
"846","Opioid Litigation Settlement Restricted Account","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2020000H373&ciq=ncsl&client_md=3b23aa8da526b73f6fffd3dc7caf49a6&mode=current_text"
"847","Assisted Outpatient Treatment for Mental Illness","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2019000S39&ciq=ncsl&client_md=ab2efc9ed48e09af133ca0ab11898ba8&mode=current_text"
"848","Private Counselors","http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2019000H104&ciq=ncsl&client_md=473581deb7bca013ab357deedef4b017&mode=current_text"
"849","Health Insurance Statutes","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2025000S30&ciq=ncsl&client_md=259a602d5370326d3739bd3e4c78818a&mode=current_text"
"850","Unused Prescription Drug, Needle, and Syringe Disposal","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2023000H222&ciq=ncsl&client_md=60b57d79d65f7213cfeea734d89971fc&mode=current_text"
"851","Extends Covid 19 Health Care Regulatory Flexibility","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2023000H411&ciq=ncsl&client_md=a4811d7c3ccf7cff2b0c271a100bdf27&mode=current_text"
"852","Unused Prescription Drug, Needle, and Syringe Disposal","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2023000H222&ciq=ncsl&client_md=60b57d79d65f7213cfeea734d89971fc&mode=current_text"
"853","Extends Covid 19 Health Care Regulatory Flexibility","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2023000H411&ciq=ncsl&client_md=a4811d7c3ccf7cff2b0c271a100bdf27&mode=current_text"
"854","Health Care Flexibility After COVID 19","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2021000S117&ciq=ncsl&client_md=db50e46bbf40413c298e5debfb102fbf&mode=current_text"
"855","Buprenorphine Dosages","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2021000H225&ciq=ncsl&client_md=8c9dd0e91f5b0cbe3166645d4f8a5c9c&mode=current_text"
"856","COVID 19 Health Care","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2021000H654&ciq=ncsl&client_md=2799451e6df674e560ef3f8709372a0a&mode=current_text"
"857","Opioid Settlement","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2021000H711&ciq=ncsl&client_md=1a550c4526ecb14c52f358468d31f74b&mode=current_text"
"858","Health Care Flexibility After COVID 19","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VT2021000S117&ciq=ncsl&client_md=db50e46bbf40413c298e5debfb102fbf&mode=current_text"
"859","Budget Bill","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H29&ciq=ncsl&client_md=189ef6a62779e9ebd2c10d69713c0fe1&mode=current_text"
"860","Certified Recovery Residences","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H277&ciq=ncsl&client_md=2fca42ce99e5c1276d6da641ad4715ff&mode=current_text"
"861","Providers of Treatment of Opiate Addiction","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S300&ciq=ncsl&client_md=47aa693971b39cabb730ada3f6c542c9&mode=current_text"
"862","Health Insurance","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H360&ciq=ncsl&client_md=ce9e390cf87674d1c40fc8b880ef5033&mode=current_text"
"863","Health Insurance Information Disclosure","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S428&ciq=ncsl&client_md=05daaf212dc42e6e1235404215a30637&mode=current_text"
"864","Statewide Telehealth Plan","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S436&ciq=ncsl&client_md=1fe839e83a920e7b0cb192f23644518a&mode=current_text"
"865","Telemedicine","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000H537&ciq=ncsl&client_md=800acd970214d0d62de690a1a4d13a94&mode=current_text"
"866","Medicaid Participants","http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2022000S594&ciq=ncsl&client_md=54bbdc1fd4446f267760664a8a23d6ba&mode=current_text"
